;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;log_cleaned_price;log_price_per_km;log_CO2_Emission;log_CO2_per_year;car_age
11755;11755;Audi;TT;2015-03-01;27990.0;83795.0;Keine Information;Benzin;6.390240966651159;;230.0;0.33;;;;True;Mobile.de;10.239638308916676;0.2851789422336624;;;9.846575342465753
11756;11756;Mercedes-Benz;E 250;2013-03-01;16990.0;70000.0;Keine Information;Benzin;5.589582272727803;;204.0;0.24;;;;True;Mobile.de;9.740439071085758;0.2151113796169455;;;11.846575342465753
11757;11757;Mercedes-Benz;C 180;2011-11-01;16490.0;85516.0;Keine Information;Benzin;5.598761142575388;;156.0;0.19;;;;True;Mobile.de;9.71057005652877;0.173953307123438;;;13.178082191780822
11758;11758;BMW;650;2013-02-01;34990.0;83000.0;Keine Information;Benzin;8.383418666355432;;449.0;0.42;;;;True;Mobile.de;10.462846164547514;0.3506568716131694;;;11.923287671232877
11759;11759;Volkswagen;Scirocco;2014-05-01;13500.0;86000.0;Keine Information;Benzin;5.938708137345963;;122.0;0.16;;;;True;Mobile.de;9.510519035757246;0.1484200051182733;;;10.67945205479452
11760;11760;Mercedes-Benz;CLS 400;2016-01-01;33480.0;80000.0;Keine Information;Benzin;7.485579693449336;;333.0;0.42;;;;True;Mobile.de;10.41873339273561;0.3506568716131694;;;9.008219178082191
11761;11761;Audi;TT;2016-04-01;24890.0;95988.0;Keine Information;Benzin;6.300093678687575;;230.0;0.26;;;;True;Mobile.de;10.122261571332396;0.2311117209633866;;;8.758904109589041
11762;11762;Mercedes-Benz;C 300;2018-08-01;29900.0;93800.0;Keine Information;Benzin;6.399927132433796;;258.0;0.32;;;;True;Mobile.de;10.305647203635566;0.2776317365982795;;;6.424657534246576
11763;11763;BMW;218;2017-08-01;18990.0;96433.0;Keine Information;Diesel;5.556717556515757;;150.0;0.2;;;;True;Mobile.de;9.851720461714246;0.1823215567939546;;;7.424657534246576
11764;11764;BMW;435;2013-12-01;20999.0;133000.0;Keine Information;Benzin;6.735929053449026;;306.0;0.16;;;;True;Mobile.de;9.95227771670556;0.1484200051182733;;;11.093150684931507
11765;11765;Audi;A5;2014-08-01;17999.0;106662.0;Keine Information;Diesel;5.6024029582582076;;177.0;0.17;;;;True;Mobile.de;9.798127036878302;0.1570037488096647;;;10.427397260273972
11766;11766;BMW;220;2019-09-01;24900.0;86359.0;Keine Information;Benzin;5.508450300073804;;184.0;0.29;;;;True;Mobile.de;10.122663242288953;0.2546422183735807;;;5.33972602739726
11767;11767;Audi;A5;2016-08-01;22480.0;95472.0;Keine Information;Diesel;5.64703435465846;;245.0;0.24;;;;True;Mobile.de;10.02042578700401;0.2151113796169455;;;8.424657534246576
11768;11768;Mercedes-Benz;C 200;2016-06-01;23500.0;67500.0;Keine Information;Benzin;5.816073883074941;;184.0;0.35;;;;True;Mobile.de;10.064798252418376;0.3001045924503381;;;8.591780821917808
11769;11769;Mercedes-Benz;CLA 180;2017-10-01;21990.0;96000.0;Keine Information;Benzin;5.5864608285511705;;122.0;0.23;;;;True;Mobile.de;9.998388557730848;0.2070141693843261;;;7.257534246575342
11770;11770;BMW;420;2015-05-01;20990.0;93500.0;Keine Information;Diesel;5.470078879264582;;190.0;0.22;;;;True;Mobile.de;9.951849053414008;0.1988508587451652;;;9.67945205479452
11771;11771;BMW;435;2015-10-01;30499.0;101000.0;Keine Information;Benzin;7.014411146114818;;306.0;0.3;;;;True;Mobile.de;10.325481962595504;0.262364264467491;;;9.26027397260274
11772;11772;Mercedes-Benz;E 200;2017-07-01;25900.0;97500.0;Keine Information;Benzin;5.8645110730638015;;184.0;0.27;;;;True;Mobile.de;10.16203685698089;0.2390169004704999;;;7.50958904109589
11773;11773;Volkswagen;Passat CC;2010-11-01;14500.0;99500.0;Keine Information;Benzin;5.862073524530524;;200.0;0.15;;;;True;Mobile.de;9.581972891547895;0.1397619423751587;;;14.178082191780822
11774;11774;Mercedes-Benz;E 300;2013-11-01;25999.0;65784.0;Keine Information;Benzin;6.366325568617934;;252.0;0.4;;;;True;Mobile.de;10.16585181700362;0.3364722366212129;;;11.175342465753424
11775;11775;Mercedes-Benz;E 200;2017-06-01;24790.0;107493.0;Keine Information;Benzin;5.879887961888483;;184.0;0.23;;;;True;Mobile.de;10.118235963061956;0.2070141693843261;;;7.5917808219178085
11776;11776;BMW;640 Gran Coupé;2013-06-01;29949.0;116000.0;Keine Information;Benzin;7.073920219376719;;320.0;0.26;;;;True;Mobile.de;10.307284603543597;0.2311117209633866;;;11.594520547945205
11777;11777;Audi;S5;2012-04-01;24500.0;79500.0;Keine Information;Benzin;7.226430211349145;;333.0;0.31;;;;True;Mobile.de;10.106469212026385;0.2700271372130601;;;12.761643835616438
11778;11778;Mercedes-Benz;C 180;2015-03-01;16990.0;121455.0;Keine Information;Benzin;5.600665300546047;;156.0;0.14;;;;True;Mobile.de;9.740439071085758;0.131028262406404;;;9.846575342465753
11779;11779;BMW;420;2015-07-01;22820.0;61000.0;Keine Information;Benzin;5.780826410254137;;184.0;0.37;;;;True;Mobile.de;10.03543644366541;0.3148107398400335;;;9.512328767123288
11780;11780;Audi;TT;2014-05-01;23500.0;69500.0;Keine Information;Benzin;6.016685048077058;;211.0;0.34;;;;True;Mobile.de;10.064798252418376;0.29266961396282;;;10.67945205479452
11781;11781;Volkswagen;Passat CC;2014-08-01;18900.0;89575.0;Keine Information;Diesel;5.61991626000424;;177.0;0.21;;;;True;Mobile.de;9.846970109700957;0.1906203596086497;;;10.427397260273972
11782;11782;Volkswagen;CC;2014-08-01;18900.0;89575.0;Keine Information;Diesel;5.613236894924876;;177.0;0.21;;;;True;Mobile.de;9.846970109700957;0.1906203596086497;;;10.427397260273972
11783;11783;Mercedes-Benz;C 200;2017-10-01;23400.0;112400.0;Keine Information;Benzin;5.609833244300718;;184.0;0.21;;;;True;Mobile.de;10.060534035475412;0.1906203596086497;;;7.257534246575342
11784;11784;BMW;640;2016-10-01;27998.0;111710.0;Keine Information;Diesel;6.421238368907067;;313.0;0.25;;;;True;Mobile.de;10.239924074233857;0.2231435513142097;;;8.257534246575343
11785;11785;Audi;TT;2012-03-01;18450.0;99000.0;Keine Information;Benzin;5.94873549865009;;211.0;0.19;;;;True;Mobile.de;9.822873848541882;0.173953307123438;;;12.846575342465753
11786;11786;Mercedes-Benz;E 350;2011-12-01;15990.0;78000.0;Keine Information;Benzin;6.960223186588449;;272.0;0.2;;;;True;Mobile.de;9.679781342959442;0.1823215567939546;;;13.095890410958905
11787;11787;BMW;640;2011-05-01;24300.0;127340.0;Keine Information;Benzin;6.850552268125069;;320.0;0.19;;;;True;Mobile.de;10.098272780745283;0.173953307123438;;;13.682191780821919
11788;11788;BMW;220;2018-05-01;20950.0;92900.0;Keine Information;Benzin;5.5071693215338025;;184.0;0.23;;;;True;Mobile.de;9.949941656908011;0.2070141693843261;;;6.676712328767123
11789;11789;Mercedes-Benz;CLA 45 AMG;2016-12-01;27800.0;87711.0;Keine Information;Benzin;7.492810542442829;;360.0;0.32;;;;True;Mobile.de;10.2328272702548;0.2776317365982795;;;8.09041095890411
11790;11790;Mercedes-Benz;E 350;2011-04-01;15800.0;105643.0;Keine Information;Benzin;6.962938265953529;;292.0;0.15;;;;True;Mobile.de;9.6678285081515;0.1397619423751587;;;13.764383561643836
11791;11791;BMW;420 Gran Coupé;2016-09-01;19999.0;119948.0;Keine Information;Diesel;5.4510954347134914;;190.0;0.17;;;;True;Mobile.de;9.903487552536127;0.1570037488096647;;;8.33972602739726
11792;11792;Mercedes-Benz;C 180;2016-07-01;25500.0;73500.0;Keine Information;Benzin;5.688689667897194;;156.0;0.35;;;;True;Mobile.de;10.146472946063875;0.3001045924503381;;;8.509589041095891
11793;11793;BMW;220;2016-05-01;18999.0;124085.0;Keine Information;Benzin;5.736738625981954;;184.0;0.15;;;;True;Mobile.de;9.852194258148575;0.1397619423751587;;;8.676712328767124
11794;11794;Mercedes-Benz;CLA 200;2017-06-01;19750.0;78600.0;Keine Information;Benzin;5.722526732710504;;156.0;0.25;;;;True;Mobile.de;9.890959401958858;0.2231435513142097;;;7.5917808219178085
11795;11795;Mercedes-Benz;CLA 200;2017-04-01;23995.0;79000.0;Keine Information;Benzin;5.798883569844087;;156.0;0.3;;;;True;Mobile.de;10.085642428772983;0.262364264467491;;;7.758904109589041
11796;11796;Mercedes-Benz;C 180;2019-05-01;27680.0;96650.0;Keine Information;Benzin;5.5139079733251535;;156.0;0.29;;;;True;Mobile.de;10.228501536246666;0.2546422183735807;;;5.676712328767123
11797;11797;Mercedes-Benz;CLS 250;2017-03-01;27680.0;88936.0;Keine Information;Diesel;5.751719889781945;;204.0;0.31;;;;True;Mobile.de;10.228501536246666;0.2700271372130601;;;7.843835616438356
11798;11798;Mercedes-Benz;CLS 350;2015-04-01;29880.0;79395.0;Keine Information;Diesel;6.343180234993293;;265.0;0.38;;;;True;Mobile.de;10.304978105888882;0.3220834991691133;;;9.761643835616438
11799;11799;Audi;TTS;2010-02-01;24998.0;69000.0;Keine Information;Benzin;7.134136919905408;;272.0;0.36;;;;True;Mobile.de;10.126591103050316;0.3074846997479606;;;14.926027397260274
11800;11800;BMW;225;2014-06-01;21900.0;91500.0;Keine Information;Diesel;5.6381498620936785;;218.0;0.24;;;;True;Mobile.de;9.994287576862568;0.2151113796169455;;;10.594520547945205
11801;11801;BMW;218;2016-03-01;16990.0;72950.0;Keine Information;Benzin;5.718772353329028;;136.0;0.23;;;;True;Mobile.de;9.740439071085758;0.2070141693843261;;;8.843835616438357
11802;11802;BMW;640;2014-01-01;31990.0;111000.0;Keine Information;Benzin;7.139931026073827;;320.0;0.29;;;;True;Mobile.de;10.373209892223665;0.2546422183735807;;;11.008219178082191
11803;11803;Mercedes-Benz;C 250;2016-06-01;27900.0;79250.0;Keine Information;Benzin;6.096016207392154;;211.0;0.35;;;;True;Mobile.de;10.236417809461043;0.3001045924503381;;;8.591780821917808
11804;11804;Mercedes-Benz;CLS 400;2015-04-01;27490.0;122200.0;Keine Information;Benzin;7.271852663313612;;333.0;0.22;;;;True;Mobile.de;10.221613957361985;0.1988508587451652;;;9.761643835616438
11805;11805;BMW;220;2017-03-01;23450.0;69500.0;Keine Information;Benzin;5.865404266156255;;184.0;0.34;;;;True;Mobile.de;10.06266841688844;0.29266961396282;;;7.843835616438356
11806;11806;Mercedes-Benz;E 200;2016-04-01;18888.0;123000.0;Keine Information;Benzin;5.738690691985061;;184.0;0.15;;;;True;Mobile.de;9.84633502103182;0.1397619423751587;;;8.758904109589041
11807;11807;Mercedes-Benz;C 200;2018-02-01;25890.0;92311.0;Keine Information;Benzin;5.5808121230016665;;184.0;0.28;;;;True;Mobile.de;10.161650696951378;0.2468600779315258;;;6.920547945205479
11808;11808;Mercedes-Benz;C 180;2017-05-01;22500.0;113600.0;Keine Information;Benzin;5.696544240010682;;156.0;0.2;;;;True;Mobile.de;10.021315031649332;0.1823215567939546;;;7.676712328767123
11809;11809;Mercedes-Benz;E 300;2017-11-01;31999.0;102000.0;Keine Information;Benzin;6.343932987034933;;245.0;0.31;;;;True;Mobile.de;10.373491181781864;0.2700271372130601;;;7.1726027397260275
11810;11810;Mercedes-Benz;E 300;2014-06-01;18900.0;126000.0;Keine Information;Benzin;6.142500570466058;;252.0;0.15;;;;True;Mobile.de;9.846970109700957;0.1397619423751587;;;10.594520547945205
11811;11811;BMW;220;2015-03-01;17500.0;70000.0;Keine Information;Benzin;5.719358050818492;;184.0;0.25;;;;True;Mobile.de;9.770013301136158;0.2231435513142097;;;9.846575342465753
11812;11812;Audi;S5;2011-06-01;27990.0;98540.0;Keine Information;Benzin;7.549268873235909;;354.0;0.28;;;;True;Mobile.de;10.239638308916676;0.2468600779315258;;;13.597260273972603
11813;11813;Mercedes-Benz;C 180;2019-01-01;28995.0;89914.0;Keine Information;Benzin;5.539383944819544;;156.0;0.32;;;;True;Mobile.de;10.274913168420769;0.2776317365982795;;;6.005479452054795
11814;11814;BMW;220;2016-11-01;17550.0;110094.0;Keine Information;Benzin;5.733117203517642;;184.0;0.16;;;;True;Mobile.de;9.77286620732769;0.1484200051182733;;;8.172602739726027
11815;11815;Mercedes-Benz;E 200;2012-07-01;15900.0;113000.0;Keine Information;Benzin;5.6757481573526185;;184.0;0.14;;;;True;Mobile.de;9.674137279312395;0.131028262406404;;;12.512328767123288
11816;11816;Audi;TT;2015-09-01;24890.0;79000.0;Keine Information;Benzin;6.279671456465353;;230.0;0.32;;;;True;Mobile.de;10.122261571332396;0.2776317365982795;;;9.342465753424657
11817;11817;Mercedes-Benz;E 500;2010-04-01;24900.0;74800.0;Keine Information;Benzin;7.350817843968367;;387.0;0.33;;;;True;Mobile.de;10.122663242288953;0.2851789422336624;;;14.764383561643836
11818;11818;Mercedes-Benz;CLA 180 Shooting Brake;2018-06-01;20999.0;65605.0;Keine Information;Benzin;5.485460930193713;;122.0;0.32;;;;True;Mobile.de;9.95227771670556;0.2776317365982795;;;6.5917808219178085
11819;11819;Volkswagen;Scirocco;2016-06-01;14950.0;76389.0;Keine Information;Benzin;5.9003822513719095;;125.0;0.2;;;;True;Mobile.de;9.612533466213929;0.1823215567939546;;;8.591780821917808
11820;11820;Audi;TT;2016-06-01;23950.0;77500.0;Keine Information;Benzin;5.852343383761073;;179.0;0.31;;;;True;Mobile.de;10.083765355620846;0.2700271372130601;;;8.591780821917808
11821;11821;BMW;420;2017-06-01;17900.0;99434.0;Keine Information;Benzin;5.843586046397788;;184.0;0.18;;;;True;Mobile.de;9.792611856190192;0.1655144384775733;;;7.5917808219178085
11822;11822;Mercedes-Benz;CLA 200;2018-01-01;23239.0;81098.0;Keine Information;Benzin;5.449759067658203;;156.0;0.29;;;;True;Mobile.de;10.053630210965848;0.2546422183735807;;;7.005479452054795
11823;11823;BMW;120;2013-08-01;16995.0;69000.0;Keine Information;Benzin;5.7360746567216765;;170.0;0.25;;;;True;Mobile.de;9.740733301234702;0.2231435513142097;;;11.427397260273972
11824;11824;BMW;650;2013-09-01;32499.0;85000.0;Keine Information;Benzin;8.346823428260194;;449.0;0.38;;;;True;Mobile.de;10.388995368317827;0.3220834991691133;;;11.342465753424657
11825;11825;Volkswagen;CC;2013-07-01;15999.0;126400.0;Keine Information;Diesel;5.5762918447605045;;177.0;0.13;;;;True;Mobile.de;9.680344001221918;0.1222176327242492;;;11.512328767123288
11826;11826;BMW;420 Gran Coupé;2017-03-01;17900.0;107500.0;Keine Information;Benzin;5.769966998778742;;184.0;0.17;;;;True;Mobile.de;9.792611856190192;0.1570037488096647;;;7.843835616438356
11827;11827;BMW;218;2017-07-01;16690.0;94609.0;Keine Information;Benzin;5.836200006392873;;136.0;0.18;;;;True;Mobile.de;9.722624930978418;0.1655144384775733;;;7.50958904109589
11828;11828;Mercedes-Benz;C 180;2015-02-01;17900.0;69932.0;Keine Information;Benzin;5.582991719664568;;156.0;0.26;;;;True;Mobile.de;9.792611856190192;0.2311117209633866;;;9.923287671232877
11829;11829;Audi;TT;2013-08-01;21885.0;52845.0;Keine Information;Benzin;6.036174671487302;;211.0;0.41;;;;True;Mobile.de;9.993602441978387;0.3435897043900769;;;11.427397260273972
11830;11830;BMW;650;2014-01-01;22490.0;176912.0;Keine Information;Benzin;7.09238646791981;;408.0;0.13;;;;True;Mobile.de;10.020870508171171;0.1222176327242492;;;11.008219178082191
11831;11831;Mercedes-Benz;CLS 350;2011-09-01;23990.0;63187.0;Keine Information;Benzin;7.154834306672979;;306.0;0.38;;;;True;Mobile.de;10.085434039;0.3220834991691133;;;13.345205479452055
11832;11832;Mercedes-Benz;C 180;2017-07-01;23999.0;112000.0;Keine Information;Benzin;5.722935531143423;;156.0;0.21;;;;True;Mobile.de;10.085809109330082;0.1906203596086497;;;7.50958904109589
11833;11833;Audi;TT RS;2013-05-01;29900.0;105000.0;Keine Information;Benzin;7.548263418690453;;340.0;0.28;;;;True;Mobile.de;10.305647203635566;0.2468600779315258;;;11.67945205479452
11834;11834;Volkswagen;Scirocco;2010-11-01;15770.0;58000.0;Keine Information;Benzin;5.846976437889842;;122.0;0.27;;;;True;Mobile.de;9.665928089487558;0.2390169004704999;;;14.178082191780822
11835;11835;Audi;A3;2014-03-01;15900.0;74108.0;Keine Information;Benzin;5.744612188513962;;140.0;0.21;;;;True;Mobile.de;9.674137279312395;0.1906203596086497;;;10.846575342465753
11836;11836;BMW;335;2010-05-01;26500.0;112000.0;Keine Information;Benzin;6.822067082939885;;306.0;0.24;;;;True;Mobile.de;10.184937747111393;0.2151113796169455;;;14.682191780821919
11837;11837;Audi;TT;2010-05-01;22990.0;99380.0;Keine Information;Benzin;6.243931520636577;;250.0;0.23;;;;True;Mobile.de;10.042858113983936;0.2070141693843261;;;14.682191780821919
11838;11838;Mercedes-Benz;E 300;2017-04-01;28890.0;87426.0;Keine Information;Benzin;6.399787941031552;;245.0;0.33;;;;True;Mobile.de;10.271285406914537;0.2851789422336624;;;7.758904109589041
11839;11839;BMW;220;2014-05-01;17900.0;66000.0;Keine Information;Benzin;5.754281321250098;;184.0;0.27;;;;True;Mobile.de;9.792611856190192;0.2390169004704999;;;10.67945205479452
11840;11840;Audi;TT;2014-03-01;21890.0;71500.0;Keine Information;Benzin;5.958385891993712;;211.0;0.31;;;;True;Mobile.de;9.99383087243373;0.2700271372130601;;;10.846575342465753
11841;11841;BMW;325;2006-10-01;9950.0;126522.0;Keine Information;Benzin;5.824492209102478;;218.0;0.08;;;;True;Mobile.de;9.205428327615165;0.0769610411361283;;;18.265753424657536
11842;11842;BMW;220;2016-10-01;22980.0;51190.0;Keine Information;Benzin;5.88499053545193;;184.0;0.45;;;;True;Mobile.de;10.042423066556903;0.371563556432483;;;8.257534246575343
11843;11843;Ford;Mustang;2013-07-01;21900.0;114301.0;Keine Information;Benzin;7.088340909440185;;309.0;0.19;;;;True;Mobile.de;9.994287576862568;0.173953307123438;;;11.512328767123288
11844;11844;Mercedes-Benz;E 350;2015-10-01;22999.0;100800.0;Keine Information;Diesel;5.616526639335331;;258.0;0.23;;;;True;Mobile.de;10.043249494911286;0.2070141693843261;;;9.26027397260274
11845;11845;Mercedes-Benz;E 200;2016-11-01;19910.0;122434.0;Keine Information;Benzin;5.7577318684556476;;184.0;0.16;;;;True;Mobile.de;9.899027621814035;0.1484200051182733;;;8.172602739726027
11846;11846;Mercedes-Benz;E 200;2017-05-01;26950.0;107500.0;Keine Information;Benzin;5.8707998202454394;;184.0;0.25;;;;True;Mobile.de;10.201775681400134;0.2231435513142097;;;7.676712328767123
11847;11847;Volkswagen;Scirocco;2015-02-01;13850.0;119000.0;Keine Information;Benzin;5.8943801171635295;;122.0;0.12;;;;True;Mobile.de;9.5361127111751;0.1133286853070031;;;9.923287671232877
11848;11848;BMW;430;2017-05-01;27600.0;83892.0;Keine Information;Benzin;6.17137152220671;;252.0;0.33;;;;True;Mobile.de;10.22560728293294;0.2851789422336624;;;7.676712328767123
11849;11849;Volkswagen;Scirocco;2014-10-01;12750.0;89200.0;Keine Information;Benzin;5.951410518298344;;125.0;0.14;;;;True;Mobile.de;9.453364978883542;0.131028262406404;;;10.26027397260274
11850;11850;Audi;A5;2017-06-01;23248.0;93184.0;Keine Information;Benzin;6.006905443647128;;190.0;0.25;;;;True;Mobile.de;10.054017399337823;0.2231435513142097;;;7.5917808219178085
11851;11851;Volkswagen;Beetle;2015-08-01;18900.0;58000.0;Keine Information;Benzin;6.1979616696342426;;220.0;0.33;;;;True;Mobile.de;9.846970109700957;0.2851789422336624;;;9.427397260273972
11852;11852;Mercedes-Benz;C 400;2017-01-01;29990.0;98835.0;Keine Information;Benzin;7.433891069110713;;333.0;0.3;;;;True;Mobile.de;10.30865261563529;0.262364264467491;;;8.005479452054795
11853;11853;Audi;A5;2016-10-01;24500.0;80000.0;Keine Information;Benzin;6.271552938586265;;252.0;0.31;;;;True;Mobile.de;10.106469212026385;0.2700271372130601;;;8.257534246575343
11854;11854;Audi;TT;2016-01-01;26980.0;84900.0;Keine Information;Diesel;5.628437307571936;;184.0;0.32;;;;True;Mobile.de;10.202888193567093;0.2776317365982795;;;9.008219178082191
11855;11855;Mercedes-Benz;C 180;2011-10-01;14900.0;109900.0;Keine Information;Benzin;5.599390352677297;;156.0;0.14;;;;True;Mobile.de;9.60918360377546;0.131028262406404;;;13.263013698630138
11856;11856;BMW;420;2015-10-01;17999.0;123000.0;Keine Information;Benzin;5.732290282902029;;184.0;0.15;;;;True;Mobile.de;9.798127036878302;0.1397619423751587;;;9.26027397260274
11857;11857;Mercedes-Benz;E 500;2010-10-01;24990.0;119000.0;Keine Information;Benzin;7.328410701111225;;387.0;0.21;;;;True;Mobile.de;10.126271039034782;0.1906203596086497;;;14.263013698630138
11858;11858;Mercedes-Benz;CLS 350;2012-10-01;29000.0;125000.0;Keine Information;Benzin;7.129243997508919;;306.0;0.23;;;;True;Mobile.de;10.275085591132717;0.2070141693843261;;;12.26027397260274
11859;11859;Volkswagen;Scirocco;2013-04-01;11700.0;92314.0;Keine Information;Benzin;5.773518326800478;;160.0;0.13;;;;True;Mobile.de;9.367429587218956;0.1222176327242492;;;11.761643835616438
11860;11860;BMW;420;2017-06-01;22000.0;69800.0;Keine Information;Benzin;5.859057602950399;;184.0;0.32;;;;True;Mobile.de;9.99884318585288;0.2776317365982795;;;7.5917808219178085
11861;11861;Mercedes-Benz;C 180;2018-12-01;29688.0;89000.0;Keine Information;Benzin;5.581700909105258;;156.0;0.33;;;;True;Mobile.de;10.298531885816375;0.2851789422336624;;;6.090410958904109
11862;11862;BMW;230;2017-08-01;26800.0;116000.0;Keine Information;Benzin;6.094819388162546;;252.0;0.23;;;;True;Mobile.de;10.196194479235656;0.2070141693843261;;;7.424657534246576
11863;11863;BMW;435;2014-01-01;27900.0;90000.0;Keine Information;Diesel;6.440652005207693;;313.0;0.31;;;;True;Mobile.de;10.236417809461043;0.2700271372130601;;;11.008219178082191
11864;11864;Mercedes-Benz;CLA 200;2017-06-01;19970.0;112000.0;Keine Information;Benzin;5.832643420501378;;156.0;0.18;;;;True;Mobile.de;9.902036500268814;0.1655144384775733;;;7.5917808219178085
11865;11865;Mercedes-Benz;E 220;2013-08-01;16990.0;124000.0;Keine Information;Diesel;5.539194923427058;;170.0;0.14;;;;True;Mobile.de;9.740439071085758;0.131028262406404;;;11.427397260273972
11866;11866;Mercedes-Benz;E 500;2009-04-01;24900.0;91000.0;Keine Information;Benzin;7.365610701111225;;387.0;0.27;;;;True;Mobile.de;10.122663242288953;0.2390169004704999;;;15.764383561643836
11867;11867;Audi;A5;2015-06-01;17850.0;107321.0;Keine Information;Benzin;5.820328924197815;;170.0;0.17;;;;True;Mobile.de;9.789814808047552;0.1570037488096647;;;9.594520547945205
11868;11868;Mercedes-Benz;C 250;2014-05-01;15990.0;119000.0;Keine Information;Benzin;5.8834849328650645;;204.0;0.13;;;;True;Mobile.de;9.679781342959442;0.1222176327242492;;;10.67945205479452
11869;11869;BMW;420;2015-07-01;22499.0;91750.0;Keine Information;Diesel;5.473381105358575;;190.0;0.25;;;;True;Mobile.de;10.021270588192513;0.2231435513142097;;;9.512328767123288
11870;11870;Mercedes-Benz;C 180;2017-05-01;21000.0;121000.0;Keine Information;Benzin;5.6921842111506535;;156.0;0.17;;;;True;Mobile.de;9.952325334619427;0.1570037488096647;;;7.676712328767123
11871;11871;Mercedes-Benz;E 300;2011-08-01;15990.0;110000.0;Keine Information;Benzin;6.144961581440779;;252.0;0.15;;;;True;Mobile.de;9.679781342959442;0.1397619423751587;;;13.43013698630137
11872;11872;Mercedes-Benz;CLA 200;2018-03-01;20900.0;98060.0;Keine Information;Diesel;5.521324219516038;;136.0;0.21;;;;True;Mobile.de;9.94755228369823;0.1906203596086497;;;6.843835616438356
11873;11873;BMW;430;2018-01-01;26300.0;101554.0;Keine Information;Benzin;5.959926571411396;;252.0;0.26;;;;True;Mobile.de;10.177362240256697;0.2311117209633866;;;7.005479452054795
11874;11874;BMW;218;2019-08-01;18999.0;81700.0;Keine Information;Benzin;5.290456980163652;;136.0;0.23;;;;True;Mobile.de;9.852194258148575;0.2070141693843261;;;5.424657534246576
11875;11875;BMW;640 Gran Coupé;2014-01-01;30999.0;117100.0;Keine Information;Diesel;6.428192770415145;;313.0;0.26;;;;True;Mobile.de;10.341742483467284;0.2311117209633866;;;11.008219178082191
11876;11876;Mercedes-Benz;C 200;2016-03-01;23750.0;126347.0;Keine Information;Benzin;5.804171714003818;;184.0;0.19;;;;True;Mobile.de;10.075379913839544;0.173953307123438;;;8.843835616438357
11877;11877;Mercedes-Benz;CLS 350;2009-11-01;22980.0;81724.0;Keine Information;Benzin;7.052716819536283;;292.0;0.28;;;;True;Mobile.de;10.042423066556903;0.2468600779315258;;;15.178082191780822
11878;11878;BMW;220;2018-05-01;22800.0;79800.0;Keine Information;Benzin;5.480914170326358;;184.0;0.29;;;;True;Mobile.de;10.034559673629849;0.2546422183735807;;;6.676712328767123
11879;11879;Mercedes-Benz;CL 500;2011-06-01;29900.0;108000.0;Keine Information;Benzin;8.43201628540305;;435.0;0.28;;;;True;Mobile.de;10.305647203635566;0.2468600779315258;;;13.597260273972603
11880;11880;Mercedes-Benz;CL 500;2009-04-01;25499.0;99800.0;Keine Information;Benzin;7.37005514555567;;387.0;0.26;;;;True;Mobile.de;10.146433731146518;0.2311117209633866;;;15.764383561643836
11881;11881;BMW;640;2011-05-01;44990.0;100000.0;Keine Information;Benzin;7.491268834467965;;320.0;0.45;;;;True;Mobile.de;10.714217748749787;0.371563556432483;;;13.682191780821919
11882;11882;BMW;420;2014-08-01;20900.0;108000.0;Keine Information;Diesel;5.44259427100231;;184.0;0.19;;;;True;Mobile.de;9.94755228369823;0.173953307123438;;;10.427397260273972
11883;11883;Volkswagen;Beetle;2014-06-01;11490.0;99000.0;Keine Information;Benzin;5.915794407500675;;105.0;0.12;;;;True;Mobile.de;9.349319399257634;0.1133286853070031;;;10.594520547945205
11884;11884;Mercedes-Benz;E 500;2015-11-01;31999.0;92422.0;Keine Information;Benzin;7.635383333629317;;408.0;0.35;;;;True;Mobile.de;10.373491181781864;0.3001045924503381;;;9.175342465753424
11885;11885;BMW;420;2015-08-01;19950.0;85000.0;Keine Information;Diesel;5.439425433783808;;184.0;0.23;;;;True;Mobile.de;9.901034546375062;0.2070141693843261;;;9.427397260273972
11886;11886;Audi;TT;2016-06-01;21990.0;112280.0;Keine Information;Benzin;5.814030957771903;;179.0;0.2;;;;True;Mobile.de;9.998388557730848;0.1823215567939546;;;8.591780821917808
11887;11887;Volkswagen;Scirocco;2012-01-01;12990.0;101139.0;Keine Information;Benzin;5.793382492163849;;211.0;0.13;;;;True;Mobile.de;9.472012088995733;0.1222176327242492;;;13.01095890410959
11888;11888;Audi;A5;2009-08-01;15999.0;94575.0;Keine Information;Benzin;5.750227100210666;;160.0;0.17;;;;True;Mobile.de;9.680344001221918;0.1570037488096647;;;15.43013698630137
11889;11889;Audi;A5;2017-02-01;23890.0;95153.0;Keine Information;Benzin;5.932594332536018;;190.0;0.25;;;;True;Mobile.de;10.08125709796202;0.2231435513142097;;;7.920547945205479
11890;11890;Mercedes-Benz;E 200;2017-04-01;26800.0;113000.0;Keine Information;Benzin;5.869804875230396;;184.0;0.24;;;;True;Mobile.de;10.196194479235656;0.2151113796169455;;;7.758904109589041
11891;11891;Audi;TT;2016-06-01;20890.0;111000.0;Keine Information;Benzin;6.275508839925992;;230.0;0.19;;;;True;Mobile.de;9.947073723199049;0.173953307123438;;;8.591780821917808
